depart_nom,depart_latitude,depart_longitude,depart_agglomeration,arrive_latitude,arrive_longitude,arrive_nom,arrive_agglomeration,distance,virages,embouteillage,prix
Mendong(carrefour banane),3.836345,11.469223,5,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,5.8,20,5,250
(Lycée)Mballa II,3.899579,11.525473,2,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,7.9,18,2,250
Cradat(restaurant),3.852458,11.498892,3,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,2.2,11,3,400
Efoulan(carrefour club france),3.839471,11.507801,1,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,0.5,11,1,250
Eleveur (tradex college ebanda),3.900994,11.558921,3,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,10.7,18,3,300
Mvog-ada,3.863931,11.528186,3,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,4.1,12,3,150
hotel de ville(avenue des banques),3.875079,11.516893,2,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,5,14,2,250
TKC(carrefour),3.840961,11.477819,3,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,4.6,19,3,300
Carrefour MEEC,3.869610,11.485476,1,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,4.8,18,1,300
Mvog Atangana Mballa(pharmacie),3.849396,11.520556,3,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,1.9,12,3,500
Ngoa Ekélé (lycée),3.859047,11.505877,4,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,3.2,13,4,300
Chateau(Université de Yaoundé I),3.856842,11.504406,5,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,3.6,14,5,300
Ekoumdoum (Carrefour de l'Amitié),3.8254497,11.5345335,3,3.842369,11.508273,(Basilique Marie Reine des Apotres)Mvolyé,4,6.2,28,3,300
Marché central,3.865518,11.513821,5,3.879979,11.481272,Fouda,2,2.1,15,5,250
Mendong(carrefour banane),3.836345,11.469223,5,3.879979,11.481272,Fouda,2,11,24,5,100
(Lycée)Mballa II,3.899579,11.525473,2,3.879979,11.481272,Fouda,2,4.2,16,2,100
Cradat(restaurant),3.852458,11.498892,3,3.879979,11.481272,Fouda,2,6,17,3,400
Efoulan(carrefour club france),3.839471,11.507801,1,3.879979,11.481272,Fouda,2,5.5,19,1,400
Eleveur (tradex college ebanda),3.900994,11.558921,3,3.879979,11.481272,Fouda,2,5.1,15,3,250
Mvog-ada,3.863931,11.528186,3,3.879979,11.481272,Fouda,2,1.6,16,3,250
hotel de ville(avenue des banques),3.875079,11.516893,2,3.879979,11.481272,Fouda,2,2.9,11,2,250
TKC(carrefour),3.840961,11.477819,3,3.879979,11.481272,Fouda,2,9.8,20,3,200
Carrefour MEEC,3.869610,11.485476,1,3.879979,11.481272,Fouda,2,6.8,19,1,250
Mvog Atangana Mballa(pharmacie),3.849396,11.520556,3,3.879979,11.481272,Fouda,2,4.2,18,3,150
Ngoa Ekélé (lycée),3.859047,11.505877,4,3.879979,11.481272,Fouda,2,5,18,4,250
Chateau(Université de Yaoundé I),3.856842,11.504406,5,3.879979,11.481272,Fouda,2,5.2,18,5,400
Ekoumdoum (Carrefour de l'Amitié),3.8254497,11.5345335,3,3.879979,11.481272,Fouda,2,11.3,30,3,250
Mendong(carrefour banane),3.836345,11.469223,5,3.865518,11.513821,Marché central,5,9.8,22,5,500
(Lycée)Mballa II,3.899579,11.525473,2,3.865518,11.513821,Marché central,5,4.2,19,2,400
Cradat(restaurant),3.852458,11.498892,3,3.865518,11.513821,Marché central,5,3.6,19,3,250
Efoulan(carrefour club france),3.839471,11.507801,1,3.865518,11.513821,Marché central,5,4.4,18,1,250
Eleveur (tradex college ebanda),3.900994,11.558921,3,3.865518,11.513821,Marché central,5,7.2,21,3,400
Mvog-ada,3.863931,11.528186,3,3.865518,11.513821,Marché central,5,2.1,12,3,250
hotel de ville(avenue des banques),3.875079,11.516893,2,3.865518,11.513821,Marché central,5,1,11,2,250
TKC(carrefour),3.840961,11.477819,3,3.865518,11.513821,Marché central,5,8.6,20,3,400
Carrefour MEEC,3.869610,11.485476,1,3.865518,11.513821,Marché central,5,4.8,19,1,400
Mvog Atangana Mballa(pharmacie),3.849396,11.520556,3,3.865518,11.513821,Marché central,5,2.7,14,3,200
Ngoa Ekélé (lycée),3.859047,11.505877,4,3.865518,11.513821,Marché central,5,2.5,16,4,200
Chateau(Université de Yaoundé I),3.856842,11.504406,5,3.865518,11.513821,Marché central,5,3.4,16,5,150
Ekoumdoum (Carrefour de l'Amitié),3.8254497,11.5345335,3,3.865518,11.513821,Marché central,5,10.5,32,3,600
(Lycée)Mballa II,3.899579,11.525473,2,3.836345,11.469223,Mendong(carrefour banane),5,12.4,23,2,600
Cradat(restaurant),3.852458,11.498892,3,3.836345,11.469223,Mendong(carrefour banane),5,4.6,17,3,300
